"sample_id","longitude","latitude","class_code","class_name","verified","region_key","extension_stratum","final_review_decision","user_confirmation_status","user_confirmation_timestamp_utc","verification_source","verification_notes"
"TJ03_015","102.5821973","3.3645388","2","rubber","True","johor_negeri_pahang_rubber_belt","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"TJ03_016","101.7046711","1.9470082","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_core","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_003","102.6449635","3.6893466","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_004","102.6703699","3.5410166","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_005","103.6852596","1.3641013","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_006","102.7598702","3.3760264","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_010","101.8595318","3.8169452","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_012","102.9854763","4.599015","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_013","103.787747","2.3007795","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_014","102.3974834","2.4456601","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_015","103.3109307","3.8432963","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_029","102.4647433","2.832827","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_034","103.3363004","3.085303","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"TJ04_038","102.650588","3.8263162","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"TJ04_039","103.5055142","1.4775029","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"TJ04_044","104.007407","1.5951612","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"TJ04_049","102.3333946","2.792796","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_053","101.6402351","4.6757932","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_055","101.4775753","3.4911639","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_056","102.5906583","4.1051406","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"TJ04_058","102.0569233","2.5938881","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_059","101.8209298","1.5368475","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"TJ04_063","102.8456642","3.4885978","2","rubber","True","johor_negeri_pahang_rubber_belt","","ACCEPT","USER_CONFIRMED_EXISTING_VERIFIED","20260602T000000Z","Previously user-confirmed verified reference sample","Existing verified row carried into locked final reference set."
"TJ04_064","102.3479159","4.241667","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"TJ04_067","103.584315","2.3835906","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"TJ04_069","103.2334871","1.9930607","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_070","102.2014418","2.781827","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_071","102.2854848","3.6459955","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"TJ04_072","102.1089554","2.2990286","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"TJ04_073","102.2261626","3.7293898","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
"TJ04_075","102.7982982","2.351743","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_076","101.5834217","4.5028482","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_CODEX80_MATCH_20260603","20260603T091959Z","USER_VISUAL_REVIEW_CONFIRMED_CODEX80_OPINION","User stated their independent review of these 80 priority candidates matched the Codex opinion. Weak products are retained only as screening/provenance evidence."
"TJ04_077","102.4888134","4.5315553","2","rubber","True","johor_negeri_pahang_rubber_belt","rubber_disagreement","ACCEPT","USER_CONFIRMED_ACCEPTED_20260602","20260602T000000Z","User confirmed agreement with the Codex-filled comparison opinion in the Codex thread on 2026-06-02","Accepted into locked verified set after user agreement with Codex comparison opinion."
